1,"普通风险对象中通用型公共建筑安防系统的组建模式、系统构成、系统功能以及各子系统的设计除满足国家标准（  ）的规定之外，还应符合相关标准的规定。","<p>A:《入侵报警系统工程设计规范》（GB50394-2007） </p><p>B:《安全防范工程技术规范》（GB50348-2004） </p><p>C:《视频安防监控系统工程设计规范》（GB50395-2007） </p><p>D:《安全防范系统验收规则》（GA 308—2001） </p>",4,B,,1,1
2,"普通风险对象中通用型公共建筑安防系统的（  ）的设计除满足国家标准《安全防范工程技术规范》（GB50348-2004）的规定之外，还应符合相关标准的规定。","<p>A:合同文本</p><p>B:组建模式 </p><p>C:系统构成</p><p>D:系统功能</p><p>E:各子系统 </p>",5,BCDE,,1,1
3,安全技术防范系统建设应纳入工程建设的总体规划，并应综合设计、同步施工、独立验收、同时交付使用。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"（  ）应纳入工程建设的总体规划，并应综合设计、同步施工、独立验收、同时交付使用。","<p>A:入侵报警系统工程设计 </p><p>B:视频安防监控系统工程设计 </p><p>C:安全技术防范系统建设 </p><p>D:出人口控制系统工程设计 </p>",4,C,,1,1
1,"安全技术防范系统建设应纳入工程建设的（  ）规划，并应综合设计、同步施工、独立验收、同时交付使用。","<p>A:土地建设 </p><p>B:装修工程 </p><p>C:主体结构 </p><p>D:总体 </p>",4,D,,1,1
2,"安全技术防范系统建设应纳入工程建设的总体规划，并应（  ）。","<p>A:综合设计 </p><p>B:同步施工</p><p>C:联合调试 </p><p>D:独立验收</p><p>E:同时交付使用  </p>",5,ABDE,,1,1
3,治安保卫重点单位、重要部位必须按照习惯要求设置必要的技防设施，实施对重点要害领域保护的要求。,<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,"治安保卫重点单位、重要部位必须按照标准要求设置必要的技防设施，实施对（ ）保护的要求。","<p>A:重点要害领域</p><p>B:所有领域 </p><p>C:建筑物 </p><p>D:特殊构筑  </p>",4,A,,1,1
1,"治安保卫重点单位、重要部位必须按照标准要求设置必要的（  ），实施对重点要害领域保护的要求。","<p>A:电子产品 </p><p>B:技防设施 </p><p>C:计算机网络 </p><p>D:移动通信设备 </p>",4,B,,1,1
2,"治安保卫重点单位、重要部位必须（ ），实施对重点要害领域保护的要求。","<p>A:按照习惯要求 </p><p>B:按照标准要求 </p><p>C:设置必要的技防设施 </p><p>D:设置必要的移动通信设备 </p><p>E:设置必要的计算机网络 </p>",5,BC,,1,1
3,金融营业场所重要部位安全技术防范系统由视频安防监控系统、远程安防监控系统、入侵报警系统、出入口控制系统、声音复核装置、电话来电显示系统、实体防护装置组成。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"金融营业场所重要部位安全技术防范系统由视频安防监控系统、（  ）、入侵报警系统、出入口控制系统、声音复核装置、电话来电显示系统、实体防护装置组成。","<p>A:遥控监控系统 </p><p>B:安全检查系统 </p><p>C:远程安防监控系统 </p><p>D:验钞系统  </p>",4,C,,1,1
1,"金融营业场所重要部位安全技术防范系统由视频安防监控系统、远程安防监控系统、入侵报警系统、出入口控制系统、声音复核装置、电话来电显示系统、（  ）组成。","<p>A:实体防护装置 </p><p>B:安全检查装置 </p><p>C:电子巡查系统 </p><p>D: 验钞系统 </p>",4,A,,1,1
2,"金融营业场所重要部位安全技术防范系统由（ ）、电话来电显示系统、实体防护装置组成。","<p>A:视频安防监控系统 </p><p>B:远程安防监控系统</p><p>C: 入侵报警系统</p><p>D:出入口控制系统</p><p>E:声音复核装置 </p>",5,ABCDE,,1,1
3,"电力系统发电厂厂区的出入口、发电厂的油码头、氢站、220 kV（含）以上变电站的出入口应安装彩色摄像机",<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"电力系统发电厂厂区的出入口、发电厂的油码头、氢站、（ ）应安装彩色摄像机。","<p>A:220 kV（含）以上变电站的出入口 </p><p>B:发电厂的主厂房出入口 </p><p>C:发电厂办公楼出入口</p><p>D:发电厂内电梯轿厢  </p>",4,A,,1,1
1,"电力系统（  ）、发电厂的油码头、氢站、220 kV（含）以上变电站的出入口应安装彩色摄像机。","<p>A:居民小区内配电室 </p><p>B:调度部门的楼房出入口 </p><p>C:发电厂厂区的出入口 </p><p>D:发电厂的主要通道 </p>",4,C,,1,1
2,"电力系统（ ）应安装彩色摄像机。","<p>A:发电厂厂区的出入口</p><p>B:发电厂的油码头 </p><p>C:氢站 </p><p>D:调度部门的主要通道 </p><p>E:220 kV（含）以上变电站的出入口 </p>",5,ABCE,,1,1
3,24小时营业商店重要部位安全技术防范系统配置应由视频安防监控系统、入侵报警系统、出入口控制系统、电子巡查系统、实体防护装置组成。,<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,"24小时营业商店重要部位安全技术防范系统配置由（  ）、入侵报警系统、实体防护装置组成。","<p>A:视频安防监控系统 </p><p>B:出入口控制系统</p><p>C:电子巡查系统 </p><p>D:自动点钞系统  </p>",4,A,,1,1
1,"24小时营业商店重要部位安全技术防范系统配置由视频安防监控系统、（  ）、实体防护装置组成。","<p>A:出入口控制系统 </p><p>B:电话来电显示、记录系统 </p><p>C:电子巡查系统  </p><p>D:入侵报警系统 </p>",4,D,,1,1
2,"24小时营业商店重要部位安全技术防范系统配置由（  ）组成。","<p>A:电子巡查系统  </p><p>B:视频安防监控系统 </p><p>C:入侵报警系统 </p><p>D:出入口控制系统 </p><p>E:实体防护装置 </p>",5,BCE,,1,1
3,车辆加油（气）站卸油区、收银处、加油（气）泵岛区、埋地油罐计量口应安装彩色摄像机。,<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,"车辆加油（气）站（ ）、收银处、加油（气）泵岛区应安装彩色摄像机。","<p>A:卸油区</p><p>B:埋地油罐计量口 </p><p>C:仓库 </p><p>D:非24小时经营的值班室  </p>",4,A,,1,1
1,"车辆加油（气）站卸油区、收银处、（  ）应安装彩色摄像机。","<p>A:仓库 </p><p>B:加油（气）泵岛区 </p><p>C:埋地油罐计量口 </p><p>D:非24小时经营的值班室 </p>",4,B,,1,1
2,"车辆加油（气）站（  ）应安装彩色摄像机。","<p>A:卸油区 </p><p>B:埋地油罐计量口 </p><p>C:收银处 </p><p>D:仓库 </p><p>E:加油（气）泵岛区 </p>",5,ACE,,1,1
3,中小学、幼儿园校园出入口和寄宿制中小学、幼儿园集体宿舍楼的出入口应安装彩色摄像机。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"（  ）和寄宿制中小学、幼儿园集体宿舍楼的出入口应安装彩色摄像机。","<p>A:中小学、幼儿园校园出入口</p><p>B:中小学、幼儿园食堂出入口</p><p>C:中小学、幼儿园教学楼出入口</p><p>D:中小学、幼儿园行政楼出入口  </p>",4,A,,1,1
1,"中小学、幼儿园校园出入口和（  ）应安装彩色摄像机。","<p>A:中小学、幼儿园教学楼出入口 </p><p>B:中小学、幼儿园行政楼出入口  </p><p>C:中小学、幼儿园食堂出入口 </p><p>D:寄宿制中小学、幼儿园集体宿舍楼的出入口 </p>",4,D,,1,1
2,"（   ）的出入口应安装彩色摄像机。","<p>A:中小学、幼儿园校园 </p><p>B:中小学、幼儿园行政楼 </p><p>C:寄宿制中小学、幼儿园集体宿舍楼的 </p><p>D:中小学、幼儿园食堂 </p><p>E:中小学、幼儿园教学楼 </p>",5,AC,,1,1
3,三星级以上（含）旅游饭店的正门外、地下停车场（库）层与层之间的车辆通道、地下停车场（库）电梯厅、底层电梯厅应安装彩色摄像机。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"三星级以上（含）旅游饭店的（  ）、地下停车场（库）层与层之间的车辆通道、地下停车场（库）电梯厅、底层电梯厅应安装彩色摄像机。","<p>A:后门外 </p><p>B:正门外 </p><p>C:制高点 </p><p>D:冷藏库内  </p>",4,B,,1,1
1,"（ ）旅游饭店的正门外、地下停车场（库）层与层之间的车辆通道、地下停车场（库）电梯厅、底层电梯厅应安装彩色摄像机。","<p>A:四星级以上（含）二星级以上（含）</p><p>B:所有 </p><p>C:三星级以上（含） </p><p>D: 五星级以上（含）</p>",4,C,,1,1
2,"三星级以上（含）旅游饭店的（  ）应安装彩色摄像机。","<p>A:正门外</p><p>B:地下停车场（库）层与层之间的车辆通道 </p><p>C:快递通道 </p><p>D:电梯厅 </p><p>E: 底层电梯厅</p>",5,ABDE,,1,1
3,医院的药库、国家管制的麻醉类和精神类药品集中存储场所、重要实验室（含高致病性病原微生物实验、存储场所）、易燃易爆品集中存放场所、急诊护士台、住院病区护士台应安装入侵探测器。,<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,"（  ）应安装入侵探测器。","<p>A:急诊护士台 </p><p>B:住院病区护士台 </p><p>C:门（急）诊预检处 </p><p>D:医院的药库  </p>",4,D,,1,1
1,"医院的药库、（  ）、重要实验室（含高致病性病原微生物实验、存储场所）、易燃易爆品集中存放场所应安装入侵探测器。","<p>A:国家管制的麻醉类和精神类药品集中存储场所 </p><p>B:急诊护士台</p><p>C:住院病区护士台 </p><p>D:门（急）诊预检处 </p>",4,A,,1,1
2,"（  )应安装入侵探测器。","<p>A:药库 </p><p>B:国家管制的麻醉类和精神类药品集中存储场所 </p><p>C:重要实验室（含高致病性病原微生物实验、存储场所） </p><p>D:易燃易爆品集中存放场所 </p><p>E:门（急）诊预检处  </p>",5,ABCD,,1,1
3,安全技术防范是指运用科学技术手段，预防、发现、监控、制止违法犯罪或者重大治安事件的活动。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"（ ）是指运用科学技术手段，预防、发现、监控、制止违法犯罪或者重大治安事件的活动。","<p>A:道路监控</p><p>B:道口监控</p><p>C:安全技术防范</p><p>D:安全监督管理  </p>",4,C,,1,1
1,"安全技术防范是指运用科学技术手段，（  ）、发现、监控、制止违法犯罪或者重大治安事件的活动。","<p>A:了解 </p><p>B:掌握 </p><p>C:预防</p><p>D:处理 </p>",4,C,,1,1
2,"安全技术防范是指运用科学技术手段，（   ）违法犯罪或者重大治安事件的活动。","<p>A:处理</p><p>B:预防 </p><p>C:发现 </p><p>D:监控 </p><p>E:制止 </p>",5,BCDE,,1,1
3,"《安全技术防范产品管理办法 》规定了入侵探测器、防盗报警控制器、汽车防盗报警系统、报警系统出入口控制设备、防盗保险柜（箱）、机械防盗锁、楼寓对讲（可视）系统、防盗安全门、防弹复合玻璃、报警系统视频监控设备等10类产品为安全技术防范产品。",<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"《安全技术防范产品管理办法 》规定了入侵探测器、（  ）、汽车防盗报警系统、报警系统出入口控制设备、防盗保险柜（箱）、机械防盗锁、楼寓对讲（可视）系统、防盗安全门、防弹复合玻璃、报警系统视频监控设备等10类产品为安全技术防范产品。","<p>A:安全电缆</p><p>B:防盗报警控制器 </p><p>C:控制线 </p><p>D:遥控器  </p>",4,B,,1,1
1,"《安全技术防范产品管理办法 》规定了入侵探测器、防盗报警控制器、汽车防盗报警系统、报警系统出入口控制设备、防盗保险柜（箱）、机械防盗锁、楼寓对讲（可视）系统、防盗安全门 、报警系统视频监控设备、（  ）等10类产品为安全技术防范产品。","<p>A:控制线 </p><p>B:遥控器 </p><p>C:防弹复合玻璃 </p><p>D:技防专用电缆 </p>",4,C,,1,1
2,"《安全技术防范产品管理办法 》规定了（   ）、机械防盗锁、楼寓对讲（可视）系统、防盗安全门、防弹复合玻璃、报警系统视频监控设备等10类产品为安全技术防范产品。","<p>A:入侵探测器 </p><p>B:防盗报警控制器 </p><p>C:汽车防盗报警系统 </p><p>D:报警系统出入口控制设备 </p><p>E:防盗保险柜（箱） </p>",5,ABCDE,,1,1
3,安全技术防范产品的管理实行生产登记制度。,<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,"安全技术防范产品的管理分别实行工业产品生产许可证制度、（  ）和生产登记制度。","<p>A:安全认证制度 </p><p>B:检查验证制度 </p><p>C:随访验收制度 </p><p>D:突击查验制度  </p>",4,A,,1,1
1,"安全技术防范产品的管理分别实行工业产品生产许可证制度、安全认证制度和（  ）。","<p>A:检查验证制度</p><p>B:突击查验制度  </p><p>C:随访验收制度 </p><p>D:生产登记制度 </p>",4,D,,1,1
2,"安全技术防范产品的管理分别实行（  ）。","<p>A:UL认证制度 </p><p>B:随访验收制度 </p><p>C:工业产品生产许可证制度 </p><p>D:安全认证制度 </p><p>E:生产登记制度 </p>",5,CDE,,1,1
3,实行生产登记制度的安全技术防范产品，未经公安机关批准生产登记的，禁止销售。,<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,"实行生产登记制度的安全技术防范产品，未经公安机关批准生产登记的，禁止（  ）和销售。","<p>A:生产 </p><p>B:储存</p><p>C:运输</p><p>D:检验  </p>",4,A,,1,1
1,"实行生产登记制度的安全技术防范产品，未经（  ）批准生产登记的，禁止生产和销售。","<p>A:质量技术监督部门</p><p>B:安全生产管理部门</p><p>C:公安机关 </p><p>D:检测部门 </p>",4,C,,1,1
2,"实行生产登记制度的安全技术防范产品，未经公安机关批准生产登记的，禁止（  ）。","<p>A:生产</p><p>B:储存</p><p>C:运输</p><p>D:检验 </p><p>E:销售 </p>",5,AE,,1,1
3,实行安全认证强制性监督管理的安全技术防范产品，未获得安全认证的禁止销售和使用。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"实行安全认证强制性监督管理的安全技术防范产品，未获得（ ）的禁止销售和使用。","<p>A:UL认证 </p><p>B:国际认证 </p><p>C:安全认证 </p><p>D:检查验收  </p>",4,C,,1,1
1,"实行（  ）强制性监督管理的安全技术防范产品，未获得安全认证的禁止销售和使用。","<p>A:UL认证 </p><p>B:安全认证 </p><p>C:国际认证  </p><p>D: 检查验收  </p>",4,B,,1,1
2,"实行安全认证强制性监督管理的安全技术防范产品，未获得安全认证的禁止（ ）。","<p>A:储存 </p><p>B:运输 </p><p>C:销售 </p><p>D:使用 </p><p>E:检验 </p>",5,CD,,1,1
3,《安全技术防范产品管理办法》明确规定，公安机关是安全技术防范工作的主管部门，具体负责安全技术防范产品质量行业监督管理工作。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"《安全技术防范产品管理办法》明确规定，（ ）是安全技术防范工作的主管部门，具体负责安全技术防范产品质量行业监督管理工作。","<p>A:公安机关 </p><p>B:工商部门 </p><p>C:安全机关 </p><p>D:质量技术监督部门  </p>",4,A,,1,1
1,"（  ）明确规定，公安机关是安全技术防范工作的主管部门，具体负责安全技术防范产品质量行业监督管理工作。","<p>A:《工业产品管理办法》 </p><p>B:《科学技术产品管理办法》 </p><p>C:《质量管理办法》 </p><p>D:《安全技术防范产品管理办法》 </p>",4,D,,1,1
2,"《安全技术防范产品管理办法》明确规定，公安机关是安全技术防范工作的主管部门，具体负责安全技术防范产品质量行业（   )工作。","<p>A:监督 </p><p>B:管理 </p><p>C:检验</p><p>D:计划</p><p>E:生产 </p>",5,AB,,1,1
3,安全技术防范工作要纳入当地经济和社会发展规划，并列入社会综合治理和突发公共事件应急管理体系，安全技术防范系统，由所在单位负责建设。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"安全技术防范工作要纳入当地经济和社会发展规划，并列入社会综合治理和突发公共事件应急管理体系，安全技术防范系统，由（  ）负责建设。","<p>A:行业主管</p><p>B:上级单位 </p><p>C:所在单位</p><p>D:公安机关  </p>",4,C,,1,1
1,"安全技术防范工作要纳入（  ），并列入社会综合治理和突发公共事件应急管理体系，安全技术防范系统，由所在单位负责建设。","<p>A:当地经济和社会发展规划 </p><p>B:当地社会发展规划 </p><p>C:当地经济发展规划 </p><p>D:经济社会发展规划 </p>",4,A,,1,1
2,"安全技术防范工作要纳入当地经济和社会发展规划，并列入（  ）应急管理体系，安全技术防范系统，由所在单位负责建设。","<p>A:社会治安 </p><p>B:刑事侦查 </p><p>C:反恐 </p><p>D:社会综合治理</p><p>E:突发公共事件 </p>",5,DE,,1,1
3,安全技术防范系统安装、运营单位法定代表人、主要管理人员、专业技术人员不得有因故意犯罪被刑事处罚、因违反治安管理行为被行政拘留或者被劳动教养、收容教育、强制隔离戒毒等不良记录。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"安全技术防范系统安装、运营单位（  ）、主要管理人员、专业技术人员不得有因故意犯罪被刑事处罚、因违反治安管理行为被行政拘留或者被劳动教养、收容教育、强制隔离戒毒等不良记录。","<p>A:法定代表人 </p><p>B:上级领导 </p><p>C:外包协作人</p><p>D:法定代表人的社会关系  </p>",4,A,,1,1
1,"安全技术防范系统安装、运营单位法定代表人、主要管理人员、（ ）不得有因故意犯罪被刑事处罚、因违反治安管理行为被行政拘留或者被劳动教养、收容教育、强制隔离戒毒等不良记录。","<p>A:法定代表人的社会关系 </p><p>B:上级领导 </p><p>C:外包协作人 </p><p>D:专业技术人员 </p>",4,D,,1,1
2,"安全技术防范系统安装、运营单位法定代表人、主要管理人员、专业技术人员不得有（  ）等不良记录。","<p>A:因故意犯罪被刑事处罚 </p><p>B:警告 </p><p>C:因违反治安管理行为被行政拘留或者被劳动教养 </p><p>D:收容教育 </p><p>E:强制隔离戒毒 </p>",5,ACDE,,1,1
3,安全技术防范系统中使用的安全技术防范产品，应当符合法律、行政法规、规章的规定，符合国家标准、行业标准的要求。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"安全技术防范系统中使用的安全技术防范产品，应当符合法律、行政法规、规章的规定，符合（ ）的要求。","<p>A:领导规定</p><p>B:协商</p><p>C:国家标准、行业标准 </p><p>D:合同  </p>",4,C,,1,1
1,"安全技术防范系统中使用的安全技术防范产品，应当符合（  ）的规定，符合国家标准、行业标准的要求。","<p>A:法律、行政法规、规章 </p><p>B:领导规定 </p><p>C:协商 </p><p>D: 合同</p>",4,A,,1,1
2,"安全技术防范系统中使用的安全技术防范产品，应当符合（  )的规定，符合国家标准、行业标准的要求。","<p>A:法律</p><p>B:行政法规 </p><p>C:规章 </p><p>D:国家标准</p><p>E: 行业标准 </p>",5,ABC,,1,1
3,使用安全技术防范系统信息时，可以介绍国家秘密、商业秘密和个人隐私，不得已时可侵犯公民、法人和其他组织的合法权益。,<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,"使用安全技术防范系统信息时，不得泄露国家秘密、（  ）和个人隐私，不得侵犯公民、法人和其他组织的合法权益。","<p>A:法律</p><p>B:法规 </p><p>C:标准</p><p>D:商业秘密  </p>",4,D,,1,1
1,"使用安全技术防范系统信息时，不得泄露（  ）、商业秘密和个人隐私，不得侵犯公民、法人和其他组织的合法权益。","<p>A:商业秘密 </p><p>B:国家秘密 </p><p>C:行政法规 </p><p>D:规章 </p>",4,B,,1,1
2,"使用安全技术防范系统信息时，不得泄露（   ），不得侵犯公民、法人和其他组织的合法权益。","<p>A:国家秘密 </p><p>B:标准 </p><p>C:商业秘密 </p><p>D:行政法规 </p><p>E:个人隐私 </p>",5,ACE,,1,1
3,公安机关在按照规定调取、查看、复制、使用安全技术防范系统时，相关单位应当予以配合。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"公安机关在按照规定调取、（  ）、复制、使用安全技术防范系统时，相关单位应当予以配合。","<p>A:运输</p><p>B:储存</p><p>C:交易</p><p>D:查看  </p>",4,D,,1,1
1,"公安机关在按照规定调取、查看、复制、使用安全技术防范系统时，相关单位（  ） 。","<p>A:应当予以配合 </p><p>B:不应配合 </p><p>C:不宜配合 </p><p>D:不可配合 </p>",4,A,,1,1
2,"公安机关在按照规定（   ）安全技术防范系统时，相关单位应当予以配合。","<p>A:交易</p><p>B:调取 </p><p>C:查看 </p><p>D:复制 </p><p>E: 使用</p>",5,BCDE,,1,1
3,安全技术防范系统的安装、运营单位及其工作人员不得擅自拆除、损坏或者挪用系统设备、设施，不得无故中断或者妨碍系统的正常使用，不得自行改变系统的用途适用范围，不得擅自修改、删除、破坏系统正常程序和记录，不得有其他影响安全技术防范系统运行安全的行为。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"安全技术防范系统的安装、运营单位及其工作人员（  ），不得无故中断或者妨碍系统的正常使用，不得自行改变系统的用途适用范围，不得擅自修改、删除、破坏系统正常程序和记录，不得有其他影响安全技术防范系统运行安全的行为。","<p>A:可以适当拆除系统设备、设施 </p><p>B:不得擅自拆除、损坏或者挪用系统设备、设施 </p><p>C:可以适当损坏系统设备、设施 </p><p>D:可以适当挪用系统设备、设施  </p>",4,B,,1,1
1,"安全技术防范系统的安装、运营单位及其工作人员不得擅自拆除、损坏或者挪用系统设备、设施，不得无故中断或者妨碍系统的正常使用，不得自行改变系统的用途适用范围，（  ），不得有其他影响安全技术防范系统运行安全的行为。","<p>A:不得擅自修改、删除、破坏系统正常程序和记录 </p><p>B:可以修改系统程序和记录 </p><p>C:可以删除系统程序和记录 </p><p>D:可以改变系统正常程序和记录 </p>",4,A,,1,1
2,"安全技术防范系统的安装、运营单位及其工作人员（  ）。","<p>A:不得擅自拆除、损坏或者挪用系统设备、设施 </p><p>B:不得无故中断或者妨碍系统的正常使用 </p><p>C:不得自行改变系统的用途适用范围 </p><p>D:不得擅自修改、删除、破坏系统正常程序和记录 </p><p>E:不得有其他影响安全技术防范系统运行安全的行为 </p>",5,ABCDE,,1,1
3,销售实行生产登记制度的安全技术防范产品，但该产品未经公安机关批准生产登记的，由县级以上公安机关责令其限期改正；拒不改正的，根据情节轻重予以警告或者处以一万元以下罚款。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,"销售实行（  ）的安全技术防范产品，但该产品未经公安机关批准生产登记的，由县级以上公安机关责令其限期改正；拒不改正的，根据情节轻重予以警告或者处以一万元以下罚款。","<p>A:许可证制度 </p><p>B:CCC认证制度 </p><p>C:生产登记制度 </p><p>D:生产监督制度  </p>",4,C,,1,1
1,"销售实行生产登记制度的安全技术防范产品，但该产品未经（  ）批准生产登记的，由县级以上公安机关责令其限期改正；拒不改正的，根据情节轻重予以警告或者处以一万元以下罚款。","<p>A:公安机关 </p><p>B:质量技术监督部门 </p><p>C:工商部门 </p><p>D:检验部门 </p>",4,A,,1,1
2,"销售实行生产登记制度的安全技术防范产品，但该产品未经公安机关批准生产登记的，由县级以上公安机关责令其限期改正；拒不改正的，根据情节轻重（   ）。","<p>A:予以告知</p><p>B:予以通报 </p><p>C:予以警告</p><p>D:处以三万元以下罚款  </p><p>E: 处以一万元以下罚款</p>",5,DE,,1,1
3,"公安机关公共信息网络安全监察机构的主要职能是1.依法加强对互联网络的安全管理。2. 指导计算机网络信息的保密工作。3．研究制定公共信息安全政策和技术防范措施。4.掌握信息网络违法犯罪的动态，提供犯罪证据，打击违法犯罪行为。",<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,公安机关公共信息网络安全监察机构的主要职能是：1．（）；2．依法加强对重点要害部门计算机信息系统安全的监督和检查；3．研究制定公共信息安全政策和技术防范措施；4．掌握信息网络违法犯罪的动态，提供犯罪证据，打击违法犯罪行为。,"<p>A:依法加强对互联网络的安全管理    </p><p>B:对信息安全产品进行强制性认证    </p><p>C:  指导计算机网络信息的保密工作   </p><p>D:参与计算机网络应急处理的国际合作和交流</p>",4,A,,1,1
1,公安机关公共信息网络安全监察机构的主要职能是：1．依法加强对互联网络的安全管理；2．（）；3．研究制定公共信息安全政策和技术防范措施；4．掌握信息网络违法犯罪的动态，提供犯罪证据，打击违法犯罪行为。,"<p>A:指导计算机网络信息的保密工作    </p><p>B:参与计算机网络应急处理的国际合作和交流    </p><p>C:对信息安全产品进行强制性认证   </p><p>D:依法加强对重点要害部门计算机信息系统安全的监督和检查</p>",4,D,,1,1
2,公安机关公共信息网络安全监察机构的主要职能是：（）。,"<p>A:指导计算机网络信息的保密工作    </p><p>B:依法加强对互联网络的安全管理； </p><p>C:依法加强对重点要害部门计算机信息系统安全的监督和检查；     </p><p>D:研究制定公共信息安全政策和技术防范措施  </p><p>E:掌握信息网络违法犯罪的动态，提供犯罪证据，打击违法犯罪行为。</p>",5,BCDE,,1,1
3,国家安全机关是国家安全工作的主管机关，在计算机网络信息安全管理工作中，负责侦察计算机网络上危害国家安全的事件，打击利用计算机网络进行阴谋颠覆政府、分裂国家、推翻社会主义制度的犯罪行为。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,国家安全机关是国家安全工作的主管机关，在计算机网络信息安全管理工作中，负责侦察计算机网络上危害国家安全的事件，打击利用计算机网络进行（）、分裂国家、推翻社会主义制度的犯罪行为。,"<p>A:散布病毒 </p><p>B:非法使用商用密码  </p><p>C:阴谋颠覆政府  </p><p>D:建立淫秽网站</p>",4,C,,1,1
1,国家安全机关是国家安全工作的主管机关，在计算机网络信息安全管理工作中，负责侦察计算机网络上危害国家安全的事件，打击利用计算机网络进行阴谋颠覆政府、分裂国家、（）的犯罪行为。,"<p>A:散布病毒  </p><p>B:非法使用商用密码  </p><p>C:建立淫秽网站  </p><p>D:推翻社会主义制度。</p>",4,D,,1,1
2,国家安全机关是国家安全工作的主管机关，在计算机网络信息安全管理工作中，负责侦察计算机网络上危害国家安全的事件，打击利用计算机网络进行（）的犯罪行为。,"<p>A:阴谋颠覆政府  </p><p>B:分裂国家  </p><p>C:建立淫秽网站  </p><p>D:非法使用商用密码  </p><p>E:推翻社会主义制度。</p>",5,ABE,,1,1
3,公共信息网络工程方案要经保密机关审批，建成后验收合格，才能投入使用。,<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,对已经上公共信息网的信息要进行经常性的检查，发现公共信息网上有涉密信息，应立即删除并查清来源，严肃处理泄密人员。这项工作属于（）。,"<p>A:控制源头  </p><p>B:加强检查  </p><p>C:明确责任  </p><p>D:落实制度。</p>",4,B,,1,1
1,国家保密机关对公共信息网络保密管理的原则是：控制源头、加强检查、明确责任、（）。,"<p>A:把有关公共信息网络保密管理的制度落到实处  </p><p>B:把秘密信息的源头管住  </p><p>C:进行经常性的检查  </p><p>D:发生泄密事件要追究责任</p>",4,A,,1,1
2,对已经上公共信息网的信息要进行经常性的检查，发现公共信息网上有涉密信息，应立即（）,"<p>A:由保密机关重新审批公共信息网络工程方案  </p><p>B:删除涉密信息  </p><p>C:查清涉密信息来源  </p><p>D:重新验收公共信息网络工程  </p><p>E:严肃处理泄密人员</p>",5,BCE,,1,1
3,新保密法规定，将涉密计算机、涉密存储设备接入互联网及其他公共信息网络时一定要采取防护措施。,<p>A:正确</p><p>B:错误</p>,2,B,,1,1
1,新保密法规定以下（）的行为无论是否采取了防护措施都不允许。,"<p>A:将涉密U盘接入连接互联网的计算机    </p><p>B:在涉密信息系统与互联网之间进行信息交换    </p><p>C:使用无线通信传递国家秘密   </p><p>D:将退出使用的涉密计算机改作其他用途</p>",4,A,,1,1
1,"新保密法规定进行以下（） 行为时必须采取相应的防护措施才行。","<p>A:在互联网中传递国家秘密  </p><p>B:将涉密计算机接入互联网  </p><p>C:使用非涉密计算机处理国家秘密信息  </p><p>D:将退出使用的涉密计算机改作其他用途</p>",4,D,,1,1
2,国家保密机关对公共信息网络保密管理的原则是：（）,"<p>A:同步建设  </p><p>B:控制源头  </p><p>C:加强检查  </p><p>D:明确责任  </p><p>E:落实制度。</p>",5,BCDE,,1,1
3,商用密码管理工作遵循“统一领导、集中管理、专控经营、满足使用”的原则。,<p>A:正确</p><p>B:错误</p>,2,A,,1,1
1,以下工作（）属于国家密码管理委员会办公室的职责。,"<p>A:制定发展商用密码的方针、政策  </p><p>B:审批商用密码的研制计划和编用原则</p><p>C:制定发展商用密码的发展规划  </p><p>D:指定商用密码的生产单位</p>",4,D,,1,1
1,以下工作（）属于国家密码管理委员会的职能。,"<p>A:指定对商用密码进行质量检测的资格检测机构  </p><p>B:指定商用密码的生产单位  </p><p>C:制定发展商用密码的发展规划   </p><p>D:指定销售商用密码产品的单位</p>",4,C,,1,1
